order_id,user_id,order_date,product_id,product_category,product_name,quantity,price_per_unit,payment_method,order_status,total_order_value,running_total
1298,U138,2025-04-15,P857,Books,AI Revolution,4,94.67,PayPal,Returned,55205.36000000007,48980.92000000007
1086,U115,2025-04-27,P248,Books,Spark for Dummies,1,94.75,Credit Card,Cancelled,55205.36000000007,49075.67000000007
1771,U074,2025-04-07,P847,Books,Data Engineering 101,1,94.96,Debit Card,Cancelled,55205.36000000007,49170.63000000007
1538,U187,2025-04-13,P859,Fashion,Sunglasses,1,94.99,UPI,Returned,55205.36000000007,49265.62000000007
1954,U121,2025-04-09,P681,Books,Big Data Explained,5,95.13,PayPal,Returned,55205.36000000007,49360.750000000065
1440,U021,2025-04-14,P944,Electronics,Smartwatch,4,95.21,Debit Card,Returned,55205.36000000007,49455.960000000065
1464,U089,2025-04-14,P376,Electronics,Power Bank,2,95.22,UPI,Delivered,55205.36000000007,49551.180000000066
1138,U145,2025-04-04,P806,Electronics,USB-C Cable,1,95.31,Debit Card,Delivered,55205.36000000007,49646.49000000006
1749,U083,2025-04-18,P144,Home Decor,Cushion Cover,1,95.31,Credit Card,Cancelled,55205.36000000007,49741.80000000006
1313,U128,2025-04-19,P905,Home Decor,Cushion Cover,3,95.41,PayPal,Delivered,55205.36000000007,49837.210000000065
1766,U057,2025-04-14,P934,Fashion,Sneakers,1,95.43,UPI,Delivered,55205.36000000007,49932.640000000065
1831,U021,2025-04-22,P586,Home Decor,Wall Clock,1,95.48,Credit Card,Delivered,55205.36000000007,50028.12000000007
1044,U146,2025-04-27,P553,Fashion,Jacket,1,95.74,Debit Card,Returned,55205.36000000007,50123.860000000066
1931,U107,2025-04-19,P306,Fashion,T-Shirt,2,95.78,UPI,Delivered,55205.36000000007,50219.640000000065
1410,U141,2025-04-25,P664,Books,Clean Code,2,95.86,UPI,Delivered,55205.36000000007,50315.500000000065
1281,U048,2025-05-02,P959,Fashion,Sneakers,1,96.04,UPI,Delivered,55205.36000000007,50411.540000000066
1546,U112,2025-05-01,P329,Electronics,Smartwatch,3,96.21,UPI,Returned,55205.36000000007,50507.750000000065
1329,U176,2025-04-27,P622,Electronics,Smartwatch,5,96.23,Credit Card,Delivered,55205.36000000007,50603.98000000007
1605,U181,2025-04-21,P588,Kitchen,Knife Set,5,96.29,UPI,Delivered,55205.36000000007,50700.27000000007
1700,U085,2025-05-01,P969,Electronics,Power Bank,3,96.31,Credit Card,Delivered,55205.36000000007,50796.58000000007
1143,U082,2025-04-07,P521,Fashion,Jacket,5,96.32,Credit Card,Delivered,55205.36000000007,50892.90000000007
1061,U069,2025-04-06,P463,Home Decor,Wall Clock,1,96.35,PayPal,Delivered,55205.36000000007,50989.250000000065
1790,U103,2025-04-22,P234,Books,Spark for Dummies,2,96.35,Debit Card,Processing,55205.36000000007,51085.600000000064
1274,U185,2025-04-16,P297,Home Decor,Wall Clock,5,96.42,PayPal,Cancelled,55205.36000000007,51182.02000000006
1391,U103,2025-04-04,P471,Fashion,Sunglasses,5,96.45,PayPal,Delivered,55205.36000000007,51278.47000000006
1732,U153,2025-04-25,P650,Fashion,T-Shirt,1,96.47,PayPal,Returned,55205.36000000007,51374.94000000006
1963,U027,2025-04-26,P927,Books,Clean Code,2,96.48,PayPal,Processing,55205.36000000007,51471.420000000064
1816,U045,2025-04-05,P672,Electronics,USB-C Cable,4,96.5,PayPal,Processing,55205.36000000007,51567.920000000064
1575,U104,2025-04-27,P880,Home Decor,Photo Frame,5,96.57,PayPal,Cancelled,55205.36000000007,51664.49000000006
1412,U169,2025-04-16,P968,Fashion,Sunglasses,4,96.59,PayPal,Processing,55205.36000000007,51761.08000000006
1898,U027,2025-04-21,P916,Home Decor,Wall Clock,3,96.74,Debit Card,Processing,55205.36000000007,51857.82000000006
1579,U017,2025-04-16,P542,Electronics,Smartwatch,2,96.77,Credit Card,Processing,55205.36000000007,51954.590000000055
1338,U151,2025-04-29,P480,Kitchen,Blender,3,96.98,PayPal,Cancelled,55205.36000000007,52051.57000000006
1987,U041,2025-04-06,P848,Electronics,Wireless Mouse,2,96.98,UPI,Processing,55205.36000000007,52148.55000000006
1692,U104,2025-04-13,P839,Fashion,Sunglasses,1,97.14,Credit Card,Delivered,55205.36000000007,52245.69000000006
1040,U172,2025-04-08,P644,Home Decor,Wall Art,2,97.17,Debit Card,Processing,55205.36000000007,52342.86000000006
1950,U054,2025-04-06,P188,Home Decor,Wall Art,4,97.33,Credit Card,Processing,55205.36000000007,52440.19000000006
1712,U172,2025-04-16,P121,Books,Data Engineering 101,2,97.34,Credit Card,Processing,55205.36000000007,52537.53000000006
1587,U022,2025-05-02,P587,Home Decor,Wall Clock,1,97.7,UPI,Processing,55205.36000000007,52635.230000000054
1455,U032,2025-04-09,P981,Kitchen,Knife Set,4,97.73,PayPal,Delivered,55205.36000000007,52732.96000000006
1087,U138,2025-04-20,P576,Home Decor,Wall Art,4,97.87,Debit Card,Processing,55205.36000000007,52830.83000000006
1458,U043,2025-04-11,P731,Home Decor,Photo Frame,4,97.98,PayPal,Delivered,55205.36000000007,52928.81000000006
1293,U049,2025-04-14,P803,Electronics,Smartwatch,2,98.13,Credit Card,Cancelled,55205.36000000007,53026.94000000006
1328,U143,2025-04-21,P675,Kitchen,Toaster,2,98.15,Debit Card,Delivered,55205.36000000007,53125.09000000006
1571,U085,2025-04-12,P277,Kitchen,Toaster,3,98.33,Debit Card,Processing,55205.36000000007,53223.420000000064
1997,U132,2025-04-18,P126,Fashion,T-Shirt,5,98.35,Credit Card,Processing,55205.36000000007,53321.77000000006
1316,U097,2025-04-26,P749,Electronics,Smartwatch,3,98.36,UPI,Cancelled,55205.36000000007,53420.13000000006
1665,U101,2025-04-12,P313,Electronics,USB-C Cable,4,98.38,Debit Card,Processing,55205.36000000007,53518.51000000006
1622,U072,2025-05-03,P580,Electronics,Power Bank,1,98.44,PayPal,Processing,55205.36000000007,53616.95000000006
1126,U161,2025-04-20,P420,Electronics,USB-C Cable,3,98.48,UPI,Delivered,55205.36000000007,53715.430000000066
1394,U026,2025-04-10,P479,Home Decor,Lamp,3,98.63,Debit Card,Cancelled,55205.36000000007,53814.06000000006
1947,U170,2025-05-02,P690,Electronics,Bluetooth Headphones,1,98.9,PayPal,Cancelled,55205.36000000007,53912.960000000065
1401,U050,2025-04-10,P301,Home Decor,Photo Frame,5,98.92,Debit Card,Returned,55205.36000000007,54011.88000000006
1371,U072,2025-04-23,P777,Books,Data Engineering 101,1,99,Credit Card,Returned,55205.36000000007,54110.88000000006
1172,U101,2025-05-03,P898,Home Decor,Wall Art,4,99.11,UPI,Cancelled,55205.36000000007,54209.99000000006
1194,U079,2025-04-15,P686,Books,Clean Code,3,99.14,Credit Card,Cancelled,55205.36000000007,54309.13000000006
1826,U107,2025-04-06,P224,Electronics,Wireless Mouse,4,99.22,Debit Card,Cancelled,55205.36000000007,54408.350000000064
1797,U033,2025-04-20,P843,Home Decor,Photo Frame,4,99.39,Debit Card,Processing,55205.36000000007,54507.74000000006
1761,U169,2025-04-28,P621,Home Decor,Wall Art,5,99.4,PayPal,Delivered,55205.36000000007,54607.140000000065
1327,U048,2025-04-20,P577,Home Decor,Photo Frame,1,99.43,UPI,Cancelled,55205.36000000007,54706.570000000065
1649,U115,2025-04-27,P895,Home Decor,Wall Art,2,99.5,Debit Card,Returned,55205.36000000007,54806.070000000065
1914,U133,2025-05-01,P993,Home Decor,Photo Frame,1,99.65,Credit Card,Processing,55205.36000000007,54905.72000000007
1957,U185,2025-04-15,P560,Fashion,Jacket,5,99.8,Credit Card,Returned,55205.36000000007,55005.52000000007
1251,U163,2025-04-18,P262,Kitchen,Microwave,4,99.91,UPI,Cancelled,55205.36000000007,55105.43000000007
1697,U170,2025-04-09,P711,Fashion,Jacket,2,99.93,Debit Card,Processing,55205.36000000007,55205.36000000007
